LEAID,SHYEAR,AGCHRT,LAT,LON
4200012,1999-00,1,39.96026,-75.594771
4200013,1999-00,1,40.004516,-75.106696
4200014,1999-00,1,39.973303,-75.251942
4200015,1999-00,1,39.943929,-75.165787
4200016,1999-00,1,39.9729,-75.158631
4200017,1999-00,1,40.456757,-80.024836
4200018,1999-00,1,40.44413,-79.99746
4200019,1999-00,1,40.466395,-79.929439
4200020,1999-00,1,42.142217,-80.054774
4200021,1999-00,1,40.30759,-79.392951
4200023,1999-00,1,40.76693,-77.883796
4200024,1999-00,1,40.78289,-77.841151
4200026,1999-00,1,40.039764,-76.2954
4200027,1999-00,1,40.25349,-76.86399
4200028,1999-00,1,41.002289,-76.457375
4200029,1999-00,1,NA,NA
4200030,1999-00,1,40.079658,-74.94831
4200032,1999-00,1,NA,NA
4200033,1999-00,1,NA,NA
4200035,1999-00,1,39.849601,-75.357002
4200036,1999-00,1,39.92846,-75.186841
4200037,1999-00,1,NA,NA
4200038,1999-00,1,40.04924,-75.154611
4200039,1999-00,1,39.979859,-75.165431
4200040,1999-00,1,40.01142,-75.150231
4200041,1999-00,1,40.059508,-75.163415
4200042,1999-00,1,39.970626,-75.205455
4200043,1999-00,1,40.046639,-75.123257
4200044,1999-00,1,39.988039,-75.242516
4200045,1999-00,1,40.471463,-79.959392
4200046,1999-00,1,NA,NA
4200047,1999-00,1,40.786736,-77.904833
4200048,1999-00,1,39.954857,-76.721548
4200050,1999-00,1,40.01995,-75.660041
4200051,1999-00,1,40.113595,-75.006234
4200052,1999-00,1,39.939034,-75.158472
4200053,1999-00,1,39.94885,-75.151991
4200054,1999-00,1,40.033684,-75.176513
4200055,1999-00,1,39.94079,-75.167731
4200056,1999-00,1,39.961186,-75.161247
4200057,1999-00,1,NA,NA
4200058,1999-00,1,39.9678,-75.148251
4200059,1999-00,1,NA,NA
4200060,1999-00,1,39.952352,-75.174493
4200061,1999-00,1,40.10394,-75.009897
4200062,1999-00,1,39.93715,-75.225279
4800074,1999-00,1,31.3327,-94.7322
4800075,1999-00,1,31.11467,-97.723001
4800076,1999-00,1,31.09119,-97.326524
4800077,1999-00,1,29.363821,-98.427753
4800078,1999-00,1,NA,NA
4800079,1999-00,1,NA,NA
4800080,1999-00,1,29.5115,-98.2374
4800081,1999-00,1,NA,NA
4800082,1999-00,1,29.5115,-98.2374
4800084,1999-00,1,NA,NA
4800085,1999-00,1,NA,NA
4800086,1999-00,1,30.65805,-96.367711
4800087,1999-00,1,NA,NA
4800088,1999-00,1,NA,NA
4800089,1999-00,1,32.80771,-96.737631
4800090,1999-00,1,32.687938,-96.839013
4800091,1999-00,1,32.64977,-96.818491
4800092,1999-00,1,32.7418,-96.8245
4800093,1999-00,1,32.76849,-96.869841
4800094,1999-00,1,32.6217,-96.8519
4800095,1999-00,1,32.677822,-96.882147
4800096,1999-00,1,32.69032,-96.859731
4800097,1999-00,1,NA,NA
4800098,1999-00,1,32.747512,-97.106272
4800099,1999-00,1,NA,NA
4800100,1999-00,1,NA,NA
4800101,1999-00,1,NA,NA
4800102,1999-00,1,32.94305,-96.889621
4800103,1999-00,1,NA,NA
4800105,1999-00,1,32.6217,-96.8519
4800106,1999-00,1,31.75097,-106.302661
4800108,1999-00,1,29.275456,-94.830933
4800109,1999-00,1,32.52018,-94.706697
4800111,1999-00,1,NA,NA
4800112,1999-00,1,NA,NA
4800113,1999-00,1,29.723143,-95.478768
4800114,1999-00,1,NA,NA
4800115,1999-00,1,29.79097,-95.40705
4800116,1999-00,1,30.020517,-95.453117
4800117,1999-00,1,NA,NA
4800118,1999-00,1,29.69426,-95.293462
4800119,1999-00,1,29.78494,-95.40603
4800120,1999-00,1,NA,NA
4800121,1999-00,1,29.66581,-95.570941
4800122,1999-00,1,NA,NA
4800123,1999-00,1,NA,NA
4800124,1999-00,1,29.829186,-95.734286
4800125,1999-00,1,29.73057,-95.480041
4800126,1999-00,1,NA,NA
4800127,1999-00,1,30.100571,-95.612795
4800128,1999-00,1,NA,NA
4800129,1999-00,1,NA,NA
4800131,1999-00,1,NA,NA
4800132,1999-00,1,30.002943,-98.106904
4800133,1999-00,1,26.20619,-98.237791
4800134,1999-00,1,NA,NA
4800135,1999-00,1,NA,NA
4800137,1999-00,1,NA,NA
4800138,1999-00,1,NA,NA
4800139,1999-00,1,29.875291,-93.942768
4800140,1999-00,1,NA,NA
4800141,1999-00,1,33.60084,-101.819081
4800142,1999-00,1,33.556988,-101.85674
4800143,1999-00,1,NA,NA
4800145,1999-00,1,NA,NA
4800147,1999-00,1,NA,NA
4800148,1999-00,1,32.00217,-102.0726
4800149,1999-00,1,NA,NA
4800151,1999-00,1,29.94,-95.402
4800152,1999-00,1,27.736184,-97.385708
4800153,1999-00,1,NA,NA
4800157,1999-00,1,NA,NA
4800158,1999-00,1,32.662534,-97.149912
4800159,1999-00,1,32.2392,-98.169
4800160,1999-00,1,NA,NA
4800161,1999-00,1,NA,NA
4800163,1999-00,1,33.01911,-96.978211
4800167,1999-00,1,NA,NA
4800168,1999-00,1,NA,NA
4800170,1999-00,1,NA,NA
4800171,1999-00,1,32.4843,-96.0343
4800174,1999-00,1,27.51621,-99.479851
4800175,1999-00,1,NA,NA
400017,2000-01,1,NA,NA
400076,2000-01,1,NA,NA
400153,2000-01,1,33.51583,-112.055421
400188,2000-01,1,NA,NA
400201,2000-01,1,32.222,-110.9696
400214,2000-01,1,34.3187,-111.1373
400216,2000-01,1,33.4073,-111.9969
400217,2000-01,1,33.583609,-111.800785
400218,2000-01,1,33.4042,-111.8133
400219,2000-01,1,33.6308,-112.1369
400220,2000-01,1,NA,NA
400221,2000-01,1,33.55264,-112.049571
400225,2000-01,1,33.298601,-111.978154
400227,2000-01,1,33.374071,-112.071383
400228,2000-01,1,NA,NA
400229,2000-01,1,33.65033,-111.97825
400231,2000-01,1,33.370129,-111.91052
400232,2000-01,1,33.4465,-111.7361
400233,2000-01,1,NA,NA
400234,2000-01,1,NA,NA
400235,2000-01,1,33.4051,-111.5541
400236,2000-01,1,33.68326,-112.088051
400237,2000-01,1,33.564898,-112.297084
400238,2000-01,1,33.466641,-112.082989
400239,2000-01,1,33.423956,-112.257333
400240,2000-01,1,NA,NA
400241,2000-01,1,33.730611,-112.44077
400242,2000-01,1,NA,NA
400243,2000-01,1,33.378279,-111.995592
400244,2000-01,1,33.387587,-111.814937
400245,2000-01,1,NA,NA
400246,2000-01,1,34.28447,-110.121
400248,2000-01,1,34.49161,-114.3172
400249,2000-01,1,NA,NA
400250,2000-01,1,NA,NA
400252,2000-01,1,35.2585,-110.338
400253,2000-01,1,NA,NA
400254,2000-01,1,32.25166,-110.9351
400255,2000-01,1,32.242406,-110.796619
400256,2000-01,1,32.166041,-111.086842
400257,2000-01,1,32.141648,-110.957407
400258,2000-01,1,32.30397,-111.0242
400259,2000-01,1,32.135279,-110.982736
400260,2000-01,1,32.235868,-110.776324
400261,2000-01,1,32.22059,-110.811
400263,2000-01,1,31.5376,-110.751
400264,2000-01,1,31.614153,-111.050602
400266,2000-01,1,34.8638,-111.7926
400267,2000-01,1,34.546451,-112.460051
400268,2000-01,1,32.685057,-114.608551
400273,2000-01,1,33.456133,-111.926049
400274,2000-01,1,33.52534,-112.150973
400275,2000-01,1,32.21636,-110.9516
400276,2000-01,1,33.423526,-111.793077
602370,2000-01,1,36.554,-119.796031
618510,2000-01,1,36.36132,-119.8341
1000010,2000-01,1,39.748383,-75.532757
1000011,2000-01,1,38.666809,-75.359782
1000012,2000-01,1,NA,NA
1100035,2000-01,1,38.9619,-77.012281
1100036,2000-01,1,NA,NA
1100037,2000-01,1,NA,NA
1100038,2000-01,1,NA,NA
1100039,2000-01,1,38.9582,-76.9953
1100040,2000-01,1,38.92081,-76.977695
1202013,2000-01,1,30.385226,-84.223896
2200033,2000-01,1,29.936289,-90.072687
2200034,2000-01,1,NA,NA
2200035,2000-01,1,31.080468,-92.05109
2500064,2000-01,1,NA,NA
2500065,2000-01,1,42.641418,-71.312027
2500066,2000-01,1,42.352098,-71.121004
2600264,2000-01,1,43.617276,-83.894006
2600265,2000-01,1,44.717525,-85.552685
2600266,2000-01,1,NA,NA
2600267,2000-01,1,42.6211,-83.251751
2600268,2000-01,1,NA,NA
2600269,2000-01,1,45.361279,-84.230468
2600270,2000-01,1,42.21347,-83.20726
2600271,2000-01,1,42.346895,-83.230052
2600272,2000-01,1,42.37349,-83.079881
2700216,2000-01,1,NA,NA
2700217,2000-01,1,NA,NA
2700218,2000-01,1,46.688938,-94.113119
2700219,2000-01,1,NA,NA
2700220,2000-01,1,44.95483,-93.241061
2700221,2000-01,1,44.0528,-91.6883
2700222,2000-01,1,NA,NA
2700223,2000-01,1,NA,NA
2700225,2000-01,1,47.55968,-94.740732
2700226,2000-01,1,44.164697,-93.996107
2700227,2000-01,1,NA,NA
2700228,2000-01,1,NA,NA
2700229,2000-01,1,NA,NA
2700230,2000-01,1,44.963335,-93.073064
3400011,2000-01,1,NA,NA
3400012,2000-01,1,NA,NA
3400013,2000-01,1,NA,NA
3400014,2000-01,1,40.899008,-73.975228
3400015,2000-01,1,40.88427,-74.023781
3400016,2000-01,1,NA,NA
3400017,2000-01,1,39.957607,-75.085747
3400018,2000-01,1,NA,NA
3400019,2000-01,1,39.32749,-74.59991
3400020,2000-01,1,40.7343,-74.1745
3400021,2000-01,1,40.773293,-74.218191
3400022,2000-01,1,40.73565,-74.199011
3400023,2000-01,1,40.736322,-74.189079
3400024,2000-01,1,40.744437,-74.170518
3400025,2000-01,1,40.767376,-74.169224
3400026,2000-01,1,40.77457,-74.164911
3400028,2000-01,1,NA,NA
3400029,2000-01,1,40.740376,-74.031599
3400030,2000-01,1,NA,NA
3400031,2000-01,1,NA,NA
3400032,2000-01,1,40.74523,-74.028151
3400033,2000-01,1,40.69627,-74.090971
3400034,2000-01,1,40.693219,-74.101646
3400035,2000-01,1,40.72281,-74.075361
3400036,2000-01,1,40.698098,-74.100702
3400037,2000-01,1,NA,NA
3400038,2000-01,1,NA,NA
3400039,2000-01,1,NA,NA
3400040,2000-01,1,NA,NA
3400041,2000-01,1,40.204928,-74.750294
3400042,2000-01,1,40.226154,-74.713112
3400043,2000-01,1,40.36945,-74.657251
3400044,2000-01,1,NA,NA
3400045,2000-01,1,NA,NA
3400046,2000-01,1,40.240811,-74.805869
3400047,2000-01,1,40.479855,-74.462128
3400048,2000-01,1,40.172716,-74.027766
3400049,2000-01,1,40.34834,-74.071671
3400051,2000-01,1,40.80556,-74.466651
3400052,2000-01,1,40.897355,-74.172738
3400053,2000-01,1,NA,NA
3400054,2000-01,1,NA,NA
3400055,2000-01,1,41.11424,-74.633981
3400056,2000-01,1,NA,NA
3400057,2000-01,1,NA,NA
3400058,2000-01,1,NA,NA
3400059,2000-01,1,39.5037,-74.4562
3400060,2000-01,1,NA,NA
3400061,2000-01,1,40.603861,-74.429591
3400063,2000-01,1,NA,NA
3400064,2000-01,1,40.730743,-74.169247
3400065,2000-01,1,40.742241,-74.172627
3400066,2000-01,1,NA,NA
3600025,2000-01,1,42.967047,-78.898462
3600026,2000-01,1,43.17571,-77.597887
3600027,2000-01,1,NA,NA
3600028,2000-01,1,NA,NA
3600029,2000-01,1,43.153155,-77.587491
3600030,2000-01,1,40.674358,-73.584755
3600031,2000-01,1,NA,NA
3600032,2000-01,1,42.664159,-73.77013
3600033,2000-01,1,42.663125,-73.771242
3600034,2000-01,1,NA,NA
3600035,2000-01,1,42.899757,-78.851213
3600036,2000-01,1,42.86347,-78.805201
3600037,2000-01,1,NA,NA
3600038,2000-01,1,42.94209,-78.869791
3600039,2000-01,1,40.790947,-73.943891
3600040,2000-01,1,42.74828,-73.682396
3600041,2000-01,1,40.700424,-73.947877
3600042,2000-01,1,40.838976,-73.900102
3600043,2000-01,1,NA,NA
3600044,2000-01,1,40.955144,-72.230619
3600045,2000-01,1,40.694239,-73.94783
3600046,2000-01,1,40.691011,-73.961346
3600047,2000-01,1,40.795635,-73.944497
3600048,2000-01,1,40.832184,-73.905563
3600049,2000-01,1,40.839151,-73.905106
3600050,2000-01,1,NA,NA
3600051,2000-01,1,NA,NA
3600052,2000-01,1,NA,NA
3600053,2000-01,1,40.7057,-74.016041
3600054,2000-01,1,40.822773,-73.921607
3600055,2000-01,1,40.676514,-73.753158
3600056,2000-01,1,NA,NA
3600057,2000-01,1,40.755821,-73.924151
3600058,2000-01,1,NA,NA
3600059,2000-01,1,40.749882,-73.885101
3600060,2000-01,1,40.924703,-72.744581
3600061,2000-01,1,40.802065,-73.951362
3600062,2000-01,1,NA,NA
3700101,2000-01,1,35.540821,-76.977987
3700102,2000-01,1,34.282936,-78.136243
3700103,2000-01,1,35.055786,-78.895602
3700104,2000-01,1,35.26013,-81.180941
3700105,2000-01,1,36.046387,-79.960096
3700106,2000-01,1,35.767144,-80.885938
3700107,2000-01,1,35.16869,-80.885871
3700108,2000-01,1,34.193385,-77.930695
3700109,2000-01,1,36.50429,-78.91713
3700110,2000-01,1,36.31003,-79.858551
3700111,2000-01,1,36.516519,-80.597495
3700112,2000-01,1,34.99128,-80.579671
3700113,2000-01,1,35.7453,-78.5833
3700114,2000-01,1,35.61277,-78.819191
3700115,2000-01,1,36.251895,-77.981367
3900065,2000-01,1,41.484295,-81.606212
3900067,2000-01,1,NA,NA
3900068,2000-01,1,41.38045,-81.73691
3900069,2000-01,1,NA,NA
3900070,2000-01,1,NA,NA
3900071,2000-01,1,40.781001,-81.3833
3900072,2000-01,1,39.180458,-84.426368
3900073,2000-01,1,39.76977,-84.211161
3900075,2000-01,1,NA,NA
3900076,2000-01,1,NA,NA
3900077,2000-01,1,39.163126,-84.38985
3900078,2000-01,1,NA,NA
3900079,2000-01,1,39.88585,-82.996551
3900080,2000-01,1,40.045008,-82.999449
3900081,2000-01,1,40.11263,-82.826784
3900082,2000-01,1,NA,NA
3900085,2000-01,1,NA,NA
3900086,2000-01,1,39.127427,-84.488991
3900087,2000-01,1,NA,NA
3900088,2000-01,1,NA,NA
3900089,2000-01,1,39.13929,-84.561941
4200063,2000-01,1,41.034635,-77.297728
4200064,2000-01,1,40.43396,-79.7522
4200065,2000-01,1,39.956393,-76.741427
4200066,2000-01,1,NA,NA
4200067,2000-01,1,40.12006,-75.547496
4200068,2000-01,1,40.601473,-75.464345
4200069,2000-01,1,40.180398,-74.813177
4200070,2000-01,1,40.309618,-75.319973
4200071,2000-01,1,40.63772,-80.454571
4200072,2000-01,1,39.97414,-75.150741
4200073,2000-01,1,39.9734,-75.2154
4200074,2000-01,1,39.917945,-75.171441
4200075,2000-01,1,40.035128,-75.024217
4200076,2000-01,1,40.015064,-75.133174
4200077,2000-01,1,40.007654,-75.064835
4200078,2000-01,1,40.0321,-75.1456
4200079,2000-01,1,40.005872,-75.095114
4200080,2000-01,1,39.968321,-75.147485
4800198,2000-01,1,NA,NA
4800199,2000-01,1,29.48494,-98.627851
4800200,2000-01,1,29.4763,-98.4993
4800201,2000-01,1,32.7621,-96.6882
4800202,2000-01,1,32.8943,-96.9377
4800203,2000-01,1,32.7488,-96.6748
4800204,2000-01,1,32.74911,-96.678941
4800205,2000-01,1,31.751626,-106.329135
4800206,2000-01,1,NA,NA
4800207,2000-01,1,33.0252,-96.9759
4800208,2000-01,1,NA,NA
4800209,2000-01,1,29.7116,-95.5136
4800210,2000-01,1,29.6758,-95.4792
4800211,2000-01,1,26.174799,-97.994963
4800212,2000-01,1,NA,NA
4800213,2000-01,1,32.156517,-94.34506
4800214,2000-01,1,32.2511,-97.6506
4800215,2000-01,1,NA,NA
4800216,2000-01,1,NA,NA
4800217,2000-01,1,NA,NA
4800218,2000-01,1,NA,NA
5500038,2000-01,1,NA,NA
5500039,2000-01,1,42.99862,-87.903801
5500040,2000-01,1,NA,NA
5500041,2000-01,1,43.09549,-87.96973
5500042,2000-01,1,43.0417,-87.93802
400185,2001-02,1,33.3996,-112.0402
400207,2001-02,1,33.0769,-111.7576
400213,2001-02,1,35.30553,-111.297281
400223,2001-02,1,32.308354,-111.01681
400224,2001-02,1,NA,NA
400277,2001-02,1,NA,NA
400278,2001-02,1,33.6693,-112.125
400279,2001-02,1,33.6513,-112.1152
400280,2001-02,1,35.101079,-114.625631
400281,2001-02,1,36.957381,-112.979668
400282,2001-02,1,32.706,-114.6246
400283,2001-02,1,NA,NA
400284,2001-02,1,31.34882,-109.532579
400285,2001-02,1,33.459395,-111.801468
400286,2001-02,1,NA,NA
400287,2001-02,1,NA,NA
400288,2001-02,1,33.495643,-112.222196
400289,2001-02,1,NA,NA
400290,2001-02,1,33.493996,-112.12408
400291,2001-02,1,NA,NA
400292,2001-02,1,NA,NA
400293,2001-02,1,NA,NA
400294,2001-02,1,NA,NA
400296,2001-02,1,32.256707,-111.024313
400297,2001-02,1,NA,NA
400298,2001-02,1,33.4155,-111.6708
400299,2001-02,1,31.970269,-110.269205
400301,2001-02,1,NA,NA
400302,2001-02,1,NA,NA
400303,2001-02,1,33.49473,-112.291461
400310,2001-02,1,33.6485,-112.162111
400311,2001-02,1,33.6485,-112.162111
400312,2001-02,1,33.1177,-111.8849
400313,2001-02,1,34.737402,-112.022445
400314,2001-02,1,35.0272,-110.7014
400317,2001-02,1,32.276715,-110.914243
400318,2001-02,1,32.191315,-110.942396
400319,2001-02,1,NA,NA
400320,2001-02,1,34.60451,-112.315941
400321,2001-02,1,33.3052,-111.9528
400322,2001-02,1,32.3234,-111.0429
400323,2001-02,1,33.530179,-112.32748
400324,2001-02,1,33.215769,-117.270112
400325,2001-02,1,NA,NA
400326,2001-02,1,33.629859,-112.341577
400327,2001-02,1,33.6544,-112.1881
400328,2001-02,1,34.735219,-112.009436
400329,2001-02,1,33.34158,-111.840961
400330,2001-02,1,32.2063,-110.8158
400332,2001-02,1,33.492006,-112.199993
400333,2001-02,1,NA,NA
400334,2001-02,1,33.552592,-112.102376
400335,2001-02,1,NA,NA
400336,2001-02,1,NA,NA
400338,2001-02,1,34.733395,-112.010229
400339,2001-02,1,33.3892,-110.7702
400340,2001-02,1,33.378502,-111.675339
500055,2001-02,1,36.307773,-94.132867
500059,2001-02,1,34.865283,-92.405
600070,2001-02,1,NA,NA
600071,2001-02,1,35.6175,-117.6879
600072,2001-02,1,NA,NA
1000013,2001-02,1,NA,NA
1000014,2001-02,1,39.741876,-75.550606
1000015,2001-02,1,39.662254,-75.776425
1304680,2001-02,1,33.5592,-82.91
2200037,2001-02,1,NA,NA
2200038,2001-02,1,32.470677,-91.49148
2500069,2001-02,1,42.856115,-70.934567
2500070,2001-02,1,42.289459,-71.072014
2600273,2001-02,1,42.532422,-82.95186
2700184,2001-02,1,45.07362,-93.353101
2700185,2001-02,1,44.971869,-93.0244
2700186,2001-02,1,45.046276,-93.095947
2700187,2001-02,1,44.961924,-93.198792
2700188,2001-02,1,44.990488,-93.282852
2700189,2001-02,1,44.990427,-93.282607
2700190,2001-02,1,44.9344,-93.234301
2700191,2001-02,1,46.3417,-94.4866
2700192,2001-02,1,44.2995,-93.2711
2700193,2001-02,1,44.898475,-93.083513
2700194,2001-02,1,43.913999,-91.569139
3400067,2001-02,1,NA,NA
3400068,2001-02,1,NA,NA
3400071,2001-02,1,39.957614,-75.085735
3400072,2001-02,1,NA,NA
3400074,2001-02,1,NA,NA
3400076,2001-02,1,40.21799,-74.008081
3400077,2001-02,1,40.73628,-74.236151
3400078,2001-02,1,39.946997,-75.119334
3600063,2001-02,1,40.821821,-73.886466
3600064,2001-02,1,42.934156,-78.80267
3600065,2001-02,1,NA,NA
3600066,2001-02,1,40.840247,-73.918591
3600067,2001-02,1,42.826514,-78.81445
3600068,2001-02,1,40.801566,-73.935357
3600069,2001-02,1,NA,NA
3600070,2001-02,1,43.0122,-76.154739
3700116,2001-02,1,36.1879,-79.4714
3700117,2001-02,1,35.594702,-82.428719
3700118,2001-02,1,35.77143,-81.686861
3700119,2001-02,1,36.094717,-78.293239
3700121,2001-02,1,36.11203,-79.745921
3700122,2001-02,1,35.2616,-80.774
3700123,2001-02,1,36.504587,-77.639204
3700124,2001-02,1,35.795231,-78.635232
3900066,2001-02,1,NA,NA
3900074,2001-02,1,NA,NA
3900083,2001-02,1,39.761595,-84.218565
3900084,2001-02,1,41.234713,-80.812696
3900095,2001-02,1,NA,NA
3900096,2001-02,1,39.50991,-84.344881
3900097,2001-02,1,39.67498,-83.958711
3900098,2001-02,1,41.05893,-81.430471
3900099,2001-02,1,39.916584,-83.81322
3900100,2001-02,1,39.93442,-83.806021
3900101,2001-02,1,39.49946,-84.346011
3900102,2001-02,1,41.46633,-82.183441
3900103,2001-02,1,41.381861,-82.0782
3900104,2001-02,1,39.98862,-82.98796
3900105,2001-02,1,41.451574,-81.812216
3900106,2001-02,1,39.126656,-84.498033
3900107,2001-02,1,41.44911,-81.658511
3900108,2001-02,1,NA,NA
3900109,2001-02,1,41.438512,-82.120534
3900110,2001-02,1,NA,NA
3900111,2001-02,1,NA,NA
3900112,2001-02,1,NA,NA
3900113,2001-02,1,39.14819,-84.495591
3900114,2001-02,1,NA,NA
3900115,2001-02,1,NA,NA
3900116,2001-02,1,NA,NA
4200081,2001-02,1,40.4127,-79.9022
4200082,2001-02,1,NA,NA
4200083,2001-02,1,40.626618,-75.38914
4200084,2001-02,1,39.94955,-75.147164
4200085,2001-02,1,39.96812,-75.16044
4200086,2001-02,1,39.928265,-75.218614
4200087,2001-02,1,39.945068,-75.168679
4200088,2001-02,1,40.09357,-75.409081
4200089,2001-02,1,NA,NA
4200090,2001-02,1,NA,NA
4200091,2001-02,1,40.0108,-75.704371
4200092,2001-02,1,39.963369,-75.171373
4400031,2001-02,1,41.79933,-71.418251
4400032,2001-02,1,41.829346,-71.427507
4400033,2001-02,1,41.499095,-71.511232
4400034,2001-02,1,41.868997,-71.384952
4800177,2001-02,1,28.4087,-97.7444
4800178,2001-02,1,NA,NA
4800179,2001-02,1,29.3776,-98.4067
4800180,2001-02,1,29.5253,-98.505
4800184,2001-02,1,32.67374,-96.807611
4800185,2001-02,1,32.913584,-96.63931
4800186,2001-02,1,32.899,-96.522301
4800187,2001-02,1,33.239078,-97.178045
4800190,2001-02,1,29.700115,-95.34572
4800191,2001-02,1,29.8226,-95.4715
4800192,2001-02,1,29.63663,-95.484791
4800193,2001-02,1,29.69083,-95.352691
4800194,2001-02,1,29.89637,-97.916531
4800195,2001-02,1,26.1894,-98.1698
4800219,2001-02,1,33.082899,-96.077577
4800220,2001-02,1,NA,NA
4800221,2001-02,1,30.072313,-94.125127
4800226,2001-02,1,35.15495,-101.882871
4800227,2001-02,1,29.838038,-99.668544
4800229,2001-02,1,32.3468,-95.1455
4800230,2001-02,1,NA,NA
4800231,2001-02,1,32.690944,-97.393319
4800232,2001-02,1,30.3475,-97.6952
5500043,2001-02,1,43.040537,-87.938515
5500044,2001-02,1,NA,NA
500061,2002-03,1,36.203699,-91.177364
500062,2002-03,1,34.52608,-90.585064
600115,2002-03,1,NA,NA
900028,2002-03,1,41.169343,-73.19865
1000018,2002-03,1,39.293319,-75.638159
1000019,2002-03,1,39.422675,-75.740239
1100028,2002-03,1,NA,NA
1100029,2002-03,1,38.866668,-76.988997
1100031,2002-03,1,38.90284,-77.025641
1100033,2002-03,1,NA,NA
1100034,2002-03,1,38.862333,-76.993789
1100041,2002-03,1,NA,NA
1300005,2002-03,1,32.4537,-81.7741
1800011,2002-03,1,38.353068,-85.80978
1800012,2002-03,1,40.42832,-86.874411
1800013,2002-03,1,41.03927,-85.105901
1800014,2002-03,1,39.769302,-86.052044
1800015,2002-03,1,41.628598,-86.243674
1800016,2002-03,1,39.962437,-86.137395
1800017,2002-03,1,39.803746,-86.161808
1800018,2002-03,1,39.727941,-86.148329
1800019,2002-03,1,39.801446,-86.170438
1800021,2002-03,1,37.973174,-87.569014
1800022,2002-03,1,NA,NA
2200041,2002-03,1,29.824892,-90.013367
2200042,2002-03,1,29.96266,-90.150311
2500068,2002-03,1,42.280787,-71.414688
2500071,2002-03,1,42.281811,-71.122059
2500072,2002-03,1,NA,NA
2500073,2002-03,1,42.602234,-71.801556
2500074,2002-03,1,NA,NA
2700206,2002-03,1,NA,NA
2700208,2002-03,1,46.940616,-91.898702
2700209,2002-03,1,46.783173,-92.101769
2700210,2002-03,1,44.99253,-93.211501
2700211,2002-03,1,45.109367,-93.331963
2700212,2002-03,1,44.54875,-93.157591
2700213,2002-03,1,44.8842,-93.251291
2700214,2002-03,1,44.88611,-94.352901
2700215,2002-03,1,NA,NA
2700235,2002-03,1,45.37767,-92.895851
2700236,2002-03,1,NA,NA
2700237,2002-03,1,44.863055,-93.273274
3400070,2002-03,1,40.73837,-74.169071
3400073,2002-03,1,40.712324,-74.09195
3700125,2002-03,1,NA,NA
3700126,2002-03,1,36.10418,-80.243271
3700127,2002-03,1,35.16588,-80.662061
3700128,2002-03,1,35.48351,-80.27634
3700129,2002-03,1,35.413655,-83.451811
3900117,2002-03,1,41.666868,-83.543245
3900118,2002-03,1,40.57059,-83.124961
3900119,2002-03,1,41.42476,-81.781311
3900120,2002-03,1,41.659003,-83.500738
3900121,2002-03,1,39.277159,-84.570768
3900122,2002-03,1,NA,NA
3900123,2002-03,1,38.758565,-82.88847
3900124,2002-03,1,NA,NA
3900125,2002-03,1,41.65484,-83.546261
3900126,2002-03,1,41.65484,-83.546261
3900127,2002-03,1,41.65179,-83.543081
3900128,2002-03,1,NA,NA
3900129,2002-03,1,39.795249,-84.156258
3900130,2002-03,1,39.142458,-84.470676
3900131,2002-03,1,NA,NA
3900132,2002-03,1,NA,NA
3900133,2002-03,1,40.06411,-82.416811
3900134,2002-03,1,NA,NA
3900135,2002-03,1,39.860624,-82.973277
3900136,2002-03,1,NA,NA
3900143,2002-03,1,NA,NA
3900144,2002-03,1,NA,NA
3900145,2002-03,1,40.554081,-82.863262
3900146,2002-03,1,41.02116,-80.659521
3900147,2002-03,1,NA,NA
3900148,2002-03,1,NA,NA
3900149,2002-03,1,NA,NA
3900150,2002-03,1,NA,NA
3900151,2002-03,1,40.76646,-82.544841
3900152,2002-03,1,41.07664,-81.521841
3900153,2002-03,1,40.114646,-83.744351
3900154,2002-03,1,NA,NA
3900155,2002-03,1,39.83242,-83.988001
3900156,2002-03,1,NA,NA
3900157,2002-03,1,NA,NA
3900158,2002-03,1,NA,NA
3900159,2002-03,1,NA,NA
3900160,2002-03,1,NA,NA
3900161,2002-03,1,NA,NA
3900162,2002-03,1,NA,NA
3900163,2002-03,1,NA,NA
3900164,2002-03,1,NA,NA
3900165,2002-03,1,NA,NA
3900166,2002-03,1,NA,NA
3900167,2002-03,1,NA,NA
3900168,2002-03,1,NA,NA
3900169,2002-03,1,NA,NA
3900170,2002-03,1,NA,NA
3900171,2002-03,1,NA,NA
3900172,2002-03,1,40.746284,-81.371211
3900173,2002-03,1,NA,NA
3900174,2002-03,1,NA,NA
3900175,2002-03,1,40.808323,-81.374911
3900176,2002-03,1,41.402088,-82.109037
3900177,2002-03,1,39.932529,-82.990713
3900178,2002-03,1,39.915783,-82.877035
3900179,2002-03,1,40.08743,-82.970061
3900180,2002-03,1,41.58759,-83.684551
3900181,2002-03,1,41.441518,-81.63971
3900182,2002-03,1,NA,NA
3900183,2002-03,1,NA,NA
3900184,2002-03,1,39.75079,-84.208541
3900185,2002-03,1,39.750883,-84.208978
3900186,2002-03,1,39.750883,-84.208978
3900187,2002-03,1,NA,NA
3900188,2002-03,1,NA,NA
3900189,2002-03,1,39.20118,-84.45565
3900190,2002-03,1,40.104306,-82.984009
3900191,2002-03,1,NA,NA
3900192,2002-03,1,39.96147,-83.089901
3900193,2002-03,1,39.81798,-84.295191
3900194,2002-03,1,39.515379,-84.409355
3900195,2002-03,1,NA,NA
3900196,2002-03,1,NA,NA
3900197,2002-03,1,NA,NA
